id,amount,currency,date,type,risk_score
99c96abe-1d11-4c84-8587-74e376388bb4,3852.47,USD,2024-12-13,debit,0.87
c47b2179-53fc-497f-826c-8f1dc82a22ae,2312.65,GBP,2025-03-26,credit,0.55
7d3ac1a5-247a-4a56-bd8b-d183c3b40995,16007.91,EUR,2025-06-26,credit,0.03
f203f66b-5db3-408c-9756-ade3af3c6641,9697.42,USD,2024-04-08,debit,0.99
62a05433-430b-44ee-80f9-86134597c3ea,11818.07,EUR,2025-04-08,debit,0.36
1273c066-695b-431a-b076-efdc0e5821a9,14728.14,USD,2024-11-18,credit,1.0
bcaf1d8b-d405-4862-ba64-fe5c5e4d669f,16575.57,EUR,2025-10-31,credit,0.7
bf2d1e16-1275-4d73-abab-717dbc92d642,15793.91,EUR,2024-06-14,debit,0.28
f236684b-c01a-4148-a4d9-b04893019cfb,449.89,USD,2024-09-16,credit,0.86
65b4952e-cb04-4029-940f-408ab228ecc3,2868.41,USD,2025-02-08,credit,0.29
cdf4fb49-0029-444e-82ef-ffb78e268601,19387.65,USD,2024-12-24,debit,0.55
580b35b8-1390-4777-be5b-fd806a6db050,5660.33,GBP,2025-12-31,credit,0.09
497a9b07-1a8b-4c7c-897b-a3924d8be715,15150.89,USD,2024-10-02,debit,0.34
0f60fbd4-6f2a-4a03-b855-7bbde404afe0,15264.98,EUR,2025-04-29,debit,0.66
c47ba9cf-29eb-49ee-930f-ef9002dae111,9623.55,EUR,2024-08-13,credit,0.71
a6c0083a-e9ca-4367-a6d6-76f471d83dfc,2965.24,EUR,2024-07-10,debit,0.27
f47ee9df-e942-4050-89f3-505196fb26fd,3698.0,USD,2025-07-28,debit,0.2
09c5e05f-bc19-423c-93ee-3545e4f87518,3107.86,USD,2025-06-10,debit,0.37
ba153bd9-7888-47fd-bc86-9c594de26e1e,18356.54,USD,2025-07-01,debit,0.29
b2108309-d9e4-4b24-ae06-f51c259d22cc,18778.63,GBP,2025-08-28,credit,0.04
e3f6ae59-c16b-43c0-a58b-b8f9a3507985,16053.12,USD,2025-07-02,debit,0.97
55c3c6dd-ed67-481a-bc4d-4f11cffdbc79,19948.41,USD,2025-07-04,debit,0.6
c91eb493-3889-4e09-81ab-acdb1bb05526,5467.82,USD,2025-05-12,debit,0.5
55c1f34b-fcfd-4cf6-bc8a-a333a25a616c,17654.49,GBP,2025-01-01,debit,0.85
0733f6fa-f7e1-4104-895c-884346933cde,19106.04,USD,2025-12-17,credit,0.47
a4174cd8-afb2-4771-b8ba-a00c3612ab44,9307.96,USD,2025-04-10,debit,0.45
e584f4ec-8fa1-4755-99de-acc08125e539,14205.34,USD,2025-10-14,credit,0.53
32bcd906-0992-4abd-bf02-ac16cac3eabe,6495.27,USD,2025-10-29,debit,0.24
708131ba-cc57-48bb-9fd9-892a6125fa47,19294.0,EUR,2024-12-05,credit,0.94
fe804b6f-925d-419c-b22e-1450520f95a2,4979.48,USD,2025-12-30,debit,0.68
2cb94271-e242-41a2-9f6e-cbb470180924,6744.83,USD,2025-01-15,debit,0.31
77e1f752-dc95-46e7-a8f8-c50f338cb9c1,3997.46,USD,2025-09-17,debit,0.06
88e2c20c-86b9-4c16-8ed4-886237f7feea,673.45,USD,2024-09-15,credit,0.17
5ba82501-72fe-4404-85ca-b6480160f9c1,9539.33,USD,2024-10-09,debit,0.75
135ef6c8-c204-42b6-be7b-91b571881fae,5345.32,USD,2025-10-04,credit,0.25
fd0e0e5d-e5c8-4697-98e1-4dd7ff122548,18704.97,USD,2025-04-06,credit,0.65
cf3f2dc3-ac41-4b9b-90d4-398e71dc4e49,8026.77,USD,2024-11-23,credit,0.39
068a24a2-1192-408c-9194-a80947482e60,123.63,GBP,2025-09-17,credit,0.08
af903409-00c2-4e7e-a9d2-e34e7116f90d,17578.51,USD,2024-08-21,credit,0.72
0ccd36cf-90f1-4a97-afd5-a2a37da063ab,14367.11,USD,2024-12-31,debit,0.0
4215caef-bce7-48e0-9244-b7e867581d89,263.45,USD,2024-07-24,credit,0.97
626edbb4-3899-4e1d-b0bd-59b382eb8902,19251.57,USD,2024-11-08,credit,0.67
0e93f9ba-a747-4661-b3a5-91d60e9340f2,17676.43,USD,2025-05-05,credit,0.54
05da2e8e-783d-4e8a-adf6-687b7ee97a72,3631.91,USD,2024-05-03,debit,1.0
76fe50eb-be6c-4fa2-81f3-67ef2b4a831c,14955.63,GBP,2024-10-18,credit,0.98
85e4c943-8088-426c-8655-4a3c66a74897,6148.83,USD,2025-07-15,debit,0.43
1638997c-4e27-4d75-9883-c80bb736d636,3531.29,EUR,2024-10-04,debit,0.33
129b5f8d-6083-4f25-80b6-b5b781921553,9151.21,USD,2025-12-10,credit,0.82
60484d96-6ab2-476c-9709-047aaa3215ba,12698.33,USD,2025-08-05,debit,0.62
082bc225-9684-45c7-8890-d2e2496f5b74,6560.59,GBP,2024-12-21,debit,0.7
866105f6-e152-467c-8f70-07eb949a1571,12126.86,EUR,2026-01-15,credit,0.26
437207bd-38c1-446b-bf3f-26959d77c5df,3944.49,USD,2025-06-04,debit,0.69
93a75cd4-b5f4-4b53-89ca-37d17b6e5fe0,16904.28,USD,2024-06-28,debit,0.87
1898c3d2-c38a-418d-8c90-bec3dbc1e6ae,5332.71,USD,2025-09-26,debit,0.65
5e79767d-5506-4f70-8472-5f099efb8e37,5611.12,USD,2025-12-11,credit,0.11
13d5482a-b007-4bdf-a82c-b9db2fa247a5,15552.66,USD,2024-03-07,debit,0.28
cc197209-0e02-46a3-977c-2e4fb3e057ed,5399.14,USD,2025-12-14,debit,0.8
d0a2584f-5379-44fb-8c02-547cb4dfbf3e,5647.68,USD,2025-06-07,debit,0.84
259eb136-1078-4fea-900f-d08a0bfb0942,9402.89,USD,2024-03-13,debit,0.38
017d432b-1f03-417c-b72b-dadbc6196a92,18443.0,GBP,2025-07-06,debit,0.97
c1ec7282-f058-44d4-ba07-d1509b908608,10923.0,USD,2026-03-03,credit,0.55
7f1a7f2e-cc4d-4ead-8001-6f0cab2d03ae,8065.05,EUR,2024-03-08,credit,0.85
c61b69c5-c3ca-404a-98e8-ef3c5120dd74,9932.49,GBP,2024-12-27,debit,0.65
84810ca8-6be7-487e-8702-c49b5170e16a,12875.12,GBP,2025-12-10,debit,0.78
59ffa209-435b-4eff-974f-c575fc87e647,2559.8,EUR,2024-05-08,credit,0.88
f1484afc-c4bc-4354-a19a-ce1813e85f39,16094.91,USD,2024-05-15,debit,0.25
e84c5415-4740-4e8c-909f-3f2ffcc0589c,6772.03,USD,2024-07-19,debit,0.27
e19de6af-4fc7-41eb-bd2d-c2cf9b4f75ae,8902.72,USD,2025-02-08,debit,0.32
8ad273f2-c7b8-49ba-8fc6-b543bdbdc16e,5900.47,USD,2024-09-29,credit,0.3
fc83d6c5-0f2f-4e99-bd9b-087ddf62f8af,9070.93,USD,2025-03-26,credit,0.51
382cc518-2cf4-489c-853d-324c83f22abf,11334.06,USD,2024-03-21,credit,0.01
76a24b9b-4810-4c41-a5fb-a3832dd26eda,3872.68,USD,2025-04-22,debit,0.62
8b756eaa-94cb-4eef-b2ba-0a5d0358c581,2027.3,USD,2024-12-11,credit,0.1
4a962bee-04f2-432b-a971-931c20751511,17209.76,USD,2025-06-24,credit,0.93
fc0364b4-d5c8-457f-8e8c-4b04b43b8091,18810.52,EUR,2025-09-17,debit,0.3
c18aa3ce-f2df-4a03-883d-6fc2cadb4be1,5353.91,USD,2025-06-08,credit,0.23
4b6d41f1-87b3-4831-8563-22ac23b1ae2f,14154.27,USD,2026-01-03,debit,0.48
a7fd04ac-6f2a-4205-be4d-4db40ca6ca9c,4424.07,USD,2024-12-19,credit,0.0
072e7d83-7229-4982-9f8f-7259a38f82c8,11771.99,EUR,2024-10-01,credit,0.77
3b44c36a-c849-4906-9307-0af7eddf31a0,9420.36,USD,2025-12-29,credit,0.83
1f261592-590c-4725-9124-40cdbc51265d,12568.18,USD,2024-12-15,debit,0.66
0a13b209-f3f5-489c-acaa-1421d4f0550f,8441.69,EUR,2024-03-25,debit,0.63
bf9aa755-b059-403e-9b13-0c4b5f586c11,3840.11,EUR,2024-10-04,credit,0.8
6711640e-0109-4bae-bfea-d55dd1c71aae,11407.8,USD,2024-12-16,debit,0.46
255255a2-eb31-436c-bd39-9356013ce5ea,3756.88,USD,2024-04-12,debit,0.38
69e28e14-1284-4f36-93e4-92799dc55884,9529.46,GBP,2025-07-07,credit,0.89
29b2a7ca-ef20-44c1-b1a6-28c96ac1ec82,8272.7,USD,2025-12-06,credit,0.32
95a350ab-516a-4905-a341-fd3f5f0d9dca,16137.99,USD,2025-01-30,debit,0.04
716f67a4-c6e1-4347-8ee1-66b9aaaebbae,11920.1,USD,2024-08-23,credit,0.82
3cec6020-3031-4486-9ab8-341a0cedeb64,15662.77,USD,2024-11-12,debit,0.06
27dde1e3-cad1-42cd-a1a7-a0aa3c7cc2df,1195.81,USD,2025-04-16,credit,0.9
f6329e6e-d4ff-459e-a55e-53c8ddf34af8,12300.18,USD,2025-05-15,credit,0.68
845edb16-55ec-4562-b1cb-1860776ae198,2614.79,USD,2026-02-13,debit,0.64
3bde7f8f-2b25-41b0-8331-5c27dd2e46e9,13684.77,GBP,2025-12-02,debit,0.3
63016ab3-70a9-468a-b5c1-0fe37bd1d48c,12696.07,GBP,2025-08-16,credit,0.62
0688aa27-000a-49ec-a458-ccf0cd143a7b,2847.96,USD,2025-11-30,credit,0.47
f15533bb-e7b1-49ac-8a76-45c33c9d7c16,1096.96,USD,2024-03-15,credit,0.52
56432a54-1232-475e-a5eb-084b23ad6265,18747.03,USD,2025-03-14,credit,0.37
ff080e3d-fc7b-4eec-a46c-29044d140936,17510.71,GBP,2024-09-16,credit,0.79
1c4da958-4690-40df-b5e6-f798cc70d981,2844.01,EUR,2024-06-14,debit,0.24
eae2f3e1-e80f-441c-a405-32d76f083268,856.36,USD,2024-06-24,debit,0.63
c90cb7b9-2a99-4394-adfe-929448c47593,5270.98,USD,2024-08-12,credit,0.57
9669f55f-3a43-4ee3-a888-57cf37c854b1,3159.31,USD,2024-11-21,debit,0.49
4c131962-0ac3-466f-af3b-ebb64ec2de72,15787.59,GBP,2025-09-10,credit,0.21
cc80119c-74b7-40b1-924f-49369b81d7e6,9430.97,USD,2025-01-12,credit,0.16
fdd07b70-fa20-4b61-8dd9-eca394c7dbb8,18642.96,GBP,2026-01-01,debit,0.18
d763a526-4c2b-4239-9fa6-a96fd4f80e5c,12599.45,USD,2025-02-06,credit,0.03
04046de7-3f2e-4a7f-9f28-3455e43c0ae0,6488.79,GBP,2025-10-17,debit,0.72
e232ecc6-f2bc-4e5d-b88b-a36aa848e158,4791.52,USD,2025-01-04,debit,0.51
479dd976-d327-4ead-8f1c-97e83ff9b38e,8231.01,GBP,2024-05-02,credit,0.18
cac092b7-ac5e-4f08-8594-5b1bd7f3046c,12361.75,USD,2026-02-03,debit,0.03
00e5bed7-3bc3-44e2-b94b-3752f18d1bff,11131.07,EUR,2026-01-02,credit,0.16
021bc589-ca9d-4786-a22c-0b82f6b0f3e8,17975.06,EUR,2024-06-30,credit,0.42
2f363159-059e-495c-919b-29cd65690158,3227.81,GBP,2024-10-22,credit,0.12
12a2e8a6-a67a-40cf-968d-20f6b233d21d,7981.73,EUR,2025-11-13,credit,0.48
963bdc0e-72ee-4897-913f-b5d383fec922,14691.12,GBP,2025-12-04,debit,0.31
8e419079-1a41-45d0-92ff-75d29ee188a2,5940.56,USD,2026-01-30,credit,0.29
54bd59be-04d1-4af4-81df-d40599dc33a1,4651.6,EUR,2025-12-16,credit,0.84
3c330d5f-0c9a-4500-b428-0bfe89d61dfc,7807.54,GBP,2025-11-05,credit,0.5
6bdebdf5-35c6-40b5-ba81-a6a9d6a9eff5,15510.48,EUR,2025-04-04,credit,0.16
0778463a-1f30-440e-b9d9-dfe2b0cccda1,16589.3,USD,2025-08-05,debit,0.87
021a14a7-7c50-4674-9850-eb5428f2a234,5822.68,EUR,2024-04-03,credit,0.63
153f05b5-2693-4073-8f91-84df368c6bb6,16565.05,USD,2025-12-17,credit,0.5
c1a28caa-189f-41f6-ad46-0972111de7d1,14751.68,USD,2025-06-08,debit,0.88
ccf25e6d-86cf-4383-9a14-223c50bdbd1e,4537.88,GBP,2025-03-02,debit,0.1
5ac12fdc-75c6-4ecb-9293-db2543b99891,12240.48,USD,2025-08-02,debit,0.98
a4dc5a55-4629-49ea-bbe2-02cd69a914a4,12023.69,GBP,2024-05-05,credit,0.27
fe2b8f89-84d8-4be1-bfe9-f0d3849be661,15424.97,USD,2025-08-09,credit,0.96
c8f0a719-9941-4acd-a4f0-87fd848efb24,17851.97,USD,2024-03-08,credit,0.82
7db8893a-4d77-42ad-a166-b67cf81ceb96,8995.24,USD,2026-03-01,credit,0.54
6f50fa7a-80a2-4356-8555-0896debd84f1,16268.09,EUR,2024-06-09,debit,0.6
9d35a87e-e78e-4433-8387-dc73c3e3cc02,7828.42,EUR,2024-10-15,credit,0.7
251d5f11-73bf-43f4-8e7a-47c745fd03f3,3859.33,USD,2026-02-16,credit,0.73
d1710899-f805-4a40-92f8-6d1fd28ae834,11894.79,USD,2024-07-23,debit,0.03
df2d1be4-3756-4c75-a683-498bdb665a08,1753.83,GBP,2026-01-24,debit,0.25
9fa4379f-d1f3-4235-b636-0d7f6370180b,1407.53,GBP,2024-08-03,credit,0.03
bc0c86ee-c132-4e2c-8590-70587d2f6195,7500.8,USD,2025-12-22,debit,0.66
66ff47bf-53f4-4fbd-a97c-95235285b3f4,4212.1,GBP,2025-12-14,debit,0.81
f2a55eb3-cc82-4c4e-a582-f344a815f44a,1334.86,USD,2025-01-29,debit,0.03
79b7fcb5-3ff4-4389-9e74-75451246d124,10660.63,USD,2024-04-13,credit,0.64
38c91f5b-c88a-498b-b96c-cb02006e542d,9079.07,USD,2025-08-22,debit,0.75
cbc90742-acae-4047-829f-9bc6c342f679,2110.85,EUR,2026-03-02,debit,0.4
99274ad0-e83c-4125-8d5d-e6590436ad5a,12897.99,GBP,2024-04-09,debit,0.02
be68dfdd-fd54-4e97-917c-17a000ca1586,11226.22,EUR,2025-03-26,credit,0.61
b59ef94f-bead-44e8-a7d3-1c1bb9ec24f9,15912.28,GBP,2026-02-12,credit,0.77
82c22b9d-ed45-47ed-b593-fefadca11e1c,17800.06,USD,2024-10-01,debit,0.92
610d1a79-c500-4924-827b-4f7883a91aba,13320.18,USD,2024-09-25,credit,0.8
f15d91ad-46e0-4305-ae02-142a26534b39,844.93,USD,2024-05-10,debit,0.87
572e7de1-23af-45d9-9396-63cf472daa2f,17407.13,USD,2026-02-11,debit,0.54
65030b04-9eb4-4a68-921e-c58d5e6cd6c6,7502.71,USD,2024-07-17,debit,0.69
95286cad-6aec-4d94-a61a-649a7ff61a64,11729.43,USD,2026-01-24,debit,0.85
1a02b524-b8c3-4f06-869c-e21edf8c8fed,8997.59,GBP,2024-08-20,credit,0.98
13e22ca3-7065-4f65-972d-43fc61120c7c,18337.22,EUR,2025-03-07,credit,0.18
110670f9-6c31-48c8-8505-9a4c0bb87f93,14103.55,GBP,2025-02-13,debit,0.25
22e489f5-ea43-439c-8436-522d563cf1f6,2889.14,USD,2026-01-01,debit,0.86
acf33c1e-3a37-4f03-8d57-6054d965ce72,18040.16,EUR,2024-03-09,credit,0.45
e62a7764-ade7-4e2f-a562-28fb6abacc63,12355.0,USD,2024-12-17,credit,0.71
b37ca002-7c5c-4881-b828-5f850ee80a35,10504.77,GBP,2024-07-18,debit,0.11
cef128e2-210c-49dc-aea4-b1398062a900,3700.08,USD,2025-07-08,debit,0.9
679c4598-2e47-4fcf-89eb-af82c1ff0f4f,14391.61,EUR,2025-09-29,debit,0.72
d20801ba-cbc9-48cf-8a6a-fb71bb5c1c48,4895.22,GBP,2026-01-18,debit,0.06
a21a3c92-096c-4b15-9727-3c6392c6f95d,10641.54,GBP,2024-10-03,credit,0.98
083f4ba7-f228-4db5-8a7a-a0431f1cd0e7,13576.04,EUR,2024-06-10,credit,0.78
b3deecd1-312e-4105-9a8f-5a557f714aaa,15694.5,EUR,2025-11-06,debit,0.73
ca5a763e-827e-4c17-83e2-ea7240d76c5e,18787.75,USD,2025-07-15,credit,0.39
78b40ce6-e1c2-4f50-b15d-b4bc6c097cfc,6517.02,GBP,2024-04-28,debit,0.31
e01f017a-f1df-44c8-93b9-f67ea5de59f0,16161.21,USD,2026-01-09,credit,0.42
2ee2dbea-95bd-494e-a6cf-999a52a0a0a2,1729.01,USD,2026-01-29,debit,0.34
91c9f11c-485c-4e48-b4cd-8606c7fefc36,13341.75,EUR,2025-06-15,debit,0.1
a07d82de-49c1-4727-9c30-970507320815,16898.01,USD,2024-04-16,debit,0.24
496e91e0-cac2-43fa-8c70-f91e9fed6b3d,11248.12,USD,2025-01-20,debit,0.41
53353c25-c848-4862-965a-f480e422b56a,5511.78,USD,2025-08-15,credit,0.8
3deef3d1-a058-478b-b82e-cfa5a2134f06,19729.2,EUR,2024-09-27,debit,0.57
db17d174-25d6-43c4-88c2-1b96c9a1f6fa,890.21,USD,2024-09-14,credit,0.57
eb6324a2-c062-47cb-92d5-845d9f8660a3,15249.54,GBP,2025-12-18,debit,0.92
7012437f-6855-404b-b616-ec8df44d6095,14148.7,USD,2024-07-13,credit,0.75
5d9c5af1-fff8-4e4a-a97c-d2a4f1c0a0de,2308.76,EUR,2026-02-26,debit,0.43
3f677fd4-78f6-48f0-8a6c-0083c2fe0e7a,664.08,USD,2025-02-24,debit,0.72
4e5c9cd0-ab7e-4033-90c7-9c601a05d338,1005.98,GBP,2024-10-30,credit,0.71
05fce8c4-4a40-4e7b-85d2-6e279feb5eea,13796.91,EUR,2024-03-24,debit,0.68
2dcbb830-3438-4aaf-b922-859839dd4de2,3640.72,USD,2024-05-15,credit,0.15
83bf70b7-faf1-4f46-9e42-7a39736deba2,624.68,GBP,2025-07-30,credit,0.89
bd054f12-9429-4c2c-9937-41184d8acd62,14391.05,GBP,2025-02-12,credit,0.2
dbad28b9-3ead-4c8b-8217-5eae9e299868,2699.6,USD,2025-08-05,credit,0.44
f7b807bb-abfc-4bb3-a4ee-638bf5af2e0e,6691.56,GBP,2024-10-06,debit,0.53
106a02cd-6f10-49ec-91d8-007676b8c488,4554.0,USD,2025-03-03,credit,0.74
8493b6a9-4904-48ae-bb6f-33966e6a84a4,69.14,USD,2026-02-21,credit,0.7
e84a61bd-d088-4294-a67c-d44f67972900,11878.05,USD,2025-06-07,credit,0.95
e755a2e8-04de-4a3a-bc09-dd70218b3631,1673.06,USD,2025-11-03,debit,0.62
0eabe4f2-1b11-4fe2-889f-0bad4cb478c1,19768.67,EUR,2025-11-20,credit,0.69
e5f03c78-21d3-474d-8d15-d76d74b40966,6626.92,GBP,2025-01-14,credit,0.32
f3233f04-611e-4db5-b98c-96a7b2371555,6547.11,USD,2024-05-23,debit,0.77
34135a0e-0012-4d2a-b73b-d96592a7cc85,17737.02,USD,2024-07-14,credit,0.64
a2871f5b-6184-4cef-a1e8-a8bde4a454c4,19115.6,USD,2026-01-02,credit,0.38
75707f51-5efd-4ee0-a40a-1aea077a083d,19970.41,GBP,2024-07-12,debit,0.1
e6ffe858-dec3-4808-8db3-9e9925ebbf89,153.09,USD,2024-11-11,debit,0.36
da0ef0b3-9606-450f-b44a-44d862cc4d43,875.85,GBP,2024-08-30,credit,0.68
47933b97-ec3f-40a7-a87b-25e1cdc88be0,2561.58,USD,2024-03-10,credit,0.13
9b8489d9-40c9-45ad-b01a-b67537800552,12775.58,USD,2025-02-16,debit,0.2
9a4d1656-8795-4a3b-a2b2-eb456932e7f7,9253.4,GBP,2025-05-23,debit,0.88
3374d5d9-e6d9-4506-a241-038ff45b11ff,8269.85,USD,2025-10-22,debit,0.91
bc9bdc21-f5af-40c3-b55a-39567d9787cb,2445.43,USD,2024-09-17,credit,0.7
1c3a60e8-9eff-47a5-b304-d4b33d92f4fb,4421.86,GBP,2026-01-22,debit,0.46
9aea217e-ecfe-4a12-b7ee-02b103cf0337,19664.85,USD,2025-07-19,debit,0.62
c8b27700-8140-4279-827c-74b7efdb6400,10940.71,GBP,2025-05-29,credit,0.04
528b9bb9-5977-4615-9255-6bdf865b94a7,11227.67,USD,2025-11-24,debit,0.29
4614cdc7-42b6-4ad1-9c23-d224e8422584,10289.09,GBP,2025-04-25,credit,0.18
f4606f11-e4f2-4c4e-b434-84fe536d726e,6000.7,EUR,2024-09-21,debit,0.7
a8855cd2-3291-437c-814f-03057c525343,18719.92,USD,2025-04-06,credit,0.93
218b2918-6772-45de-84ac-4edf40b7d689,935.33,USD,2025-04-09,debit,0.74
51093fc5-9564-4e6c-a5c0-944c445cfa12,17153.95,GBP,2024-04-18,debit,0.97
65b34ef1-5bdb-4827-b5ae-205b6717165a,6156.8,USD,2024-09-11,credit,0.87
ba397b0d-9409-4806-98d6-3ce970744a67,6093.98,USD,2025-07-25,credit,0.38
9d4bfa9e-da88-4f5b-afaa-e2f1c7346032,9751.51,USD,2024-07-14,debit,0.57
13c3f7e9-fd5c-46de-9747-2c806250ef0f,5853.63,USD,2024-09-05,debit,0.26
a0e84ea9-5f78-4026-acc8-ce2ba098a39f,13836.34,USD,2024-12-31,debit,0.59
0af854a7-7271-4432-aca9-83bb5a95579f,8350.73,USD,2026-02-24,credit,0.09
eeb2c24d-8f76-46db-b670-8a078e210619,8667.95,EUR,2025-07-11,debit,0.11
f38962b0-fde7-4321-8bfd-ae2d740da80f,11063.2,USD,2025-03-23,credit,0.07
b4decf2c-4276-490c-a999-3dbdedc1fa94,2393.19,EUR,2025-07-01,debit,0.43
9152f615-3d78-426f-a31e-ff61303abb57,7019.89,GBP,2024-10-20,debit,0.44
8968af89-bb5d-44f6-b151-8048cbb1a79f,1485.67,USD,2025-11-16,credit,0.58
a6c0f910-5a4d-4d80-8229-dac7bace06a3,8407.79,EUR,2025-09-14,credit,0.36
576123e7-8f1b-4522-a8f1-cf9bfe5e0a84,14490.85,USD,2025-04-05,credit,0.96
e31e5118-7150-4c20-b6db-a10a0fc2f14f,1734.96,EUR,2025-04-07,debit,0.15
1500a43c-dcfc-4fa8-b2b4-3cc7a16e94c9,4066.95,USD,2024-10-25,credit,0.12
11c3e024-969a-416c-9790-1ecc2ed41afd,1936.59,GBP,2026-03-06,credit,0.26
8394f00a-9227-4033-91f9-dcd5ca51c329,13554.56,EUR,2025-02-16,credit,0.51
cfe0e59f-2781-404c-ae0b-cfc92ba3faf4,3184.86,USD,2025-05-21,debit,0.7
7844fb07-4030-44e6-9c3f-234a07c7b5f5,12881.1,GBP,2025-10-27,debit,0.98
f876bcef-a58d-4884-af25-1266b38b9b7a,595.01,USD,2025-12-03,debit,0.82
83883b74-8254-463d-a990-833571c627d6,17536.74,GBP,2025-04-19,debit,0.75
a67753e6-a359-47ec-9ecf-80547f74a196,2341.86,USD,2024-04-15,debit,0.94
440406e6-9fa7-4256-8eb0-7e75a392cf7d,600.07,USD,2024-03-23,credit,0.96
4284b4f2-f807-42aa-b302-619c5763781b,888.84,USD,2025-09-08,credit,0.19
cc7af62b-a933-47da-93a2-1c09e1c9a8da,10848.82,GBP,2025-06-30,credit,0.78
2b22c2cd-5def-42d9-be42-73365ec0ab59,6402.56,GBP,2025-02-20,debit,0.77
7e8d0850-bbf9-4d97-b25a-3dbdbc2db7de,14918.32,USD,2025-12-14,credit,0.08
f9d801ba-d12f-4b52-8334-09a2efcdf494,16171.96,USD,2025-04-25,debit,0.06
2426c179-4218-4861-8455-eb4a161eb6c1,9522.41,EUR,2024-11-13,debit,0.68
9e92979f-686b-4336-adb6-6a49bd632f4e,15427.95,USD,2025-04-22,credit,0.8
05c49b21-fb3b-4f8a-a7cb-af142f06c26f,9872.65,USD,2025-10-10,credit,0.59
5e59772d-ea48-48d9-9b53-9bfdc0da0acb,13620.3,GBP,2026-01-31,credit,0.1
590eafc0-64bb-4acb-acaf-6b512575db0e,6411.52,GBP,2025-12-24,credit,0.18
4ec28bc6-8a8e-4116-b9f9-86287443b215,12401.14,USD,2025-12-15,debit,0.23
a95b0688-18b4-4cd1-805d-07a215b79518,17224.51,USD,2025-06-24,credit,0.85
12d378ee-ec52-4859-acb6-c7e8b604d6d4,1987.9,USD,2024-09-27,credit,0.77
456f41c3-f518-49d8-b50f-9f811ec5ac3f,3261.76,USD,2025-10-06,credit,0.23
3966184f-b32e-43e7-a16b-1f7a2c4dbb1c,17527.54,EUR,2025-09-29,debit,0.62
8b2212ea-bb2b-45ef-8df6-497ee257d9bb,14984.04,USD,2024-05-13,debit,0.33
dfec5754-f8be-47c6-b92b-1938c6c1a803,15301.59,GBP,2025-04-27,debit,0.27
74620369-e459-4b7e-8fc7-7b2c5fcdc66c,8689.46,USD,2025-01-14,debit,0.67
862b1124-fc34-4d64-a77e-31e8720b1eb6,15873.61,USD,2024-12-09,credit,0.36
3863b3ad-23f1-4b31-99cd-233c64b02022,2572.35,USD,2024-03-24,credit,0.15
1655ec30-dc6d-40f2-a2bd-5f8f471f28b2,15507.89,USD,2025-07-01,debit,0.85
09386d73-bf2b-49d4-9d78-b5f749a95454,17838.11,EUR,2024-11-05,debit,0.64
320dd954-b04f-4488-9f22-de633c53aa8f,17260.69,USD,2025-06-11,credit,0.09
0e0e123f-a2bd-4c67-83ef-6de3058db97c,15785.39,EUR,2025-01-19,debit,0.31
3ffd8689-3daf-44c7-a36d-a2f4d033ac2f,3681.56,USD,2026-02-09,debit,0.46
2b1103e5-5307-44b6-b080-60a82cbdde86,19846.26,EUR,2024-03-30,credit,0.3
5601ee17-7a7c-415f-80f9-78758c6b32be,13044.4,GBP,2024-11-14,credit,0.42
087a0040-f9c9-412c-aea6-ac73c25b2b29,12060.86,GBP,2024-10-01,debit,0.66
a75a2255-0881-43bb-b4e1-124ce1e01b01,5540.83,GBP,2025-04-28,credit,0.16
6872f427-3ff0-4632-b33f-71221f66a8e3,17744.86,EUR,2025-03-12,debit,0.55
72703301-b08f-4d52-9844-c5de8b64fdaf,6313.9,EUR,2025-10-20,debit,0.01
1e05606c-8d4e-412b-83d2-ab7b6af6d0d3,7539.23,USD,2024-04-05,credit,0.79
b65a4398-a3dd-469b-8a1b-10997da23de7,19075.25,USD,2025-03-07,credit,0.72
c775fc3c-f840-4baa-8be4-0a10ccf43fc0,15572.82,EUR,2025-10-06,debit,0.35
8ec35515-a69c-4cc4-9ba2-c35d712a1228,10020.97,EUR,2025-04-24,credit,0.0
47291e0a-1f2b-4286-bbae-6c10bb4ca396,17537.61,GBP,2026-01-31,credit,0.37
3110a709-a5d2-4e69-9242-aab6e10f5a73,17165.61,GBP,2025-09-11,debit,0.96
b7bcf39d-eed9-463e-b6f2-69f4a9de0a9d,10641.95,GBP,2026-02-16,credit,0.86
da0faae5-58a1-4841-aaa6-45a241cc4fe9,6602.45,GBP,2024-06-03,credit,0.05
52d8333f-7bc6-4011-9943-acbb7aca91db,7337.71,USD,2024-09-03,debit,0.62
a670f219-9791-4e4b-ace6-24a6f8967cbd,6878.27,USD,2025-10-26,credit,0.04
971f25c4-04be-4fa1-b51e-4532fe640224,4211.43,USD,2025-11-29,credit,0.69
ea8d6d36-fd5b-4c02-8295-9d85533843db,8949.63,EUR,2025-09-14,credit,0.78
a0ef960c-c769-4033-8a71-42999db24748,10758.55,EUR,2024-07-01,debit,0.78
ab510bb3-4206-4ff8-8b2d-75f83889ab9b,9553.8,USD,2025-11-26,debit,0.21
00254bf4-e16b-4229-b433-d231b5468352,6194.36,EUR,2025-11-17,debit,0.86
c29fd2ed-26fb-4fd4-a457-359dc2d54c31,8815.64,USD,2024-03-11,credit,0.02
58cdc42c-64e0-4cbb-937f-b38a59b8e1e0,10779.62,USD,2024-11-19,debit,0.23
